epoch,train_loss,test_loss
123,0.0030959193211828307,0.06124970832939455
124,0.003033144120309393,0.06127388151738084
125,0.002971844389637528,0.06129744582745242
126,0.002911978589420682,0.06132041876621336
127,0.002853506622526839,0.06134281733297143
128,0.0027963897728661533,0.06136465803388563
129,0.002740590646932713,0.061385956895786624
130,0.0026860731182815345,0.061406729479671365
131,0.0026328022747731205,0.06142699089387134
132,0.0025807443684287916,0.06144675580689941
133,0.0025298667677494053,0.061466038459972866
134,0.0024801379123596946,0.061484852679219826
135,0.002431527269848477,0.06150321188757054
136,0.0023840052946835213,0.06152112911633847
137,0.0023375433890866753,0.06153861701649484
138,0.00229211386576251,0.06155568786964317
139,0.0022476899123793893,0.061572353598697394
140,0.0022042455577088098,0.06158862577826849
141,0.002161755639333676,0.061604515644767543
142,0.0021201957728421853,0.061620034106229495
143,0.00207954232242848,0.061635191751862696
144,0.0020397723728259386,0.06164999886133169
145,0.0020008637025037026,0.06166446541377841
146,0.0019627947580602785,0.061678601096587946
147,0.0019255446297528733,0.06169241531390615
148,0.001889093028103798,0.061705917194911544
149,0.0018534202615291915,0.06171911560185286
150,0.001818507214938103,0.06173201913785285
151,0.0017843353292532177,0.0617446361544892
152,0.0017508865818068936,0.061756974759153586
153,0.001718143467569133,0.061769042822198965
154,0.0016860889811663136,0.06178084798387788
155,0.0016547065996518194,0.06179239766107888
156,0.0016239802659918654,0.0618036990538663
157,0.001593894373232042,0.06181475915182808
158,0.0015644337493113992,0.061825584740238075
159,0.0015355836424934893,0.06183618240603776
160,0.0015073297073847313,0.061846558543641454
161,0.0014796579915125085,0.061856719360571626
162,0.001452554922436643,0.06186667088292786
163,0.0014260072953693516,0.06187641896069523
164,0.0014000022612802826,0.06188596927289545
165,0.0013745273154640067,0.06189532733258809
166,0.0013495702865490879,0.061904498491721305
167,0.001325119325928542,0.06191348794584297
168,0.0013011628975926326,0.06192230073866944
169,0.001277689768346036,0.061930941766523216
170,0.0012546889983921163,0.06193941578263616
171,0.0012321499322682867,0.061947727401328104
172,0.00121006219011676,0.06195588110206213
173,0.00118841565927616,0.06196388123337881
174,0.0011672004861800992,0.06197173201671591
175,0.0011464070685493868,0.06197943755011591
176,0.0011260260478653842,0.06198700181182287
177,0.001106048302112447,0.06199442866377397
178,0.001086464938778134,0.06200172185498949
179,0.0010672672881003897,0.062008885024861723
180,0.0010484468965512568,0.062015921706347954
181,0.0010299955205474982,0.06202283532906964
182,0.001011905120378616,0.06202962922231974
183,0.0009941678543434619,0.06203630661798407
184,0.0009767760730869672,0.06204287065337371
185,0.0009597223141288464,0.0620493243739787
186,0.0009429992965766181,0.062055670736136395
187,0.0009265999160155719,0.06206191260962598
188,0.0009105172395687603,0.062068052780184076
189,0.0008947445011201063,0.06207409395194947
190,0.0008792750966945233,0.06208003874983378
191,0.0008641025799887894,0.062085889721825806
192,0.0008492206580473374,0.0620916493412261
193,0.0008346231870775115,0.06209732000881854
194,0.0008203041683989056,0.06210290405497766
195,0.0008062577445216979,0.06210840374171436
196,0.0007924781953491769,0.062113821264663895
197,0.0007789599344998073,0.06211915875501399
198,0.0007656975057443425,0.06212441828137838
199,0.000752685579553797,0.062129601851615805
200,0.000739918949754217,0.06213471141459578
201,0.0007273925302843002,0.06213974886191366
202,0.0007151013520521674,0.06214471602955659
203,0.0007030405598877752,0.062149614699520093
204,0.0006912054095874295,0.06215444660137858
205,0.0006795912650472358,0.06215921341381084
206,0.0006681935954822724,0.0621639167660809
207,0.000657007972728536,0.06216855823947592
208,0.0006460300686246949,0.0621731393687045
209,0.0006352556524709432,0.062177661643251704
210,0.0006246805885623035,0.06218212650869743
211,0.0006143008337937127,0.06218653536799585
212,0.0006041124353346518,0.06219088958271849
213,0.0005941115283707249,0.06219519047426083
214,0.0005842943339101128,0.06219943932501492
215,0.0005746571566526621,0.06220363737950792
216,0.0005651963829194736,0.06220778584550821
217,0.0005559084786411251,0.06221188589509953
218,0.0005467899874024151,0.062215938665724016
219,0.0005378375285419573,0.06221994526119637
220,0.0005290477953047082,0.062223906752687116
221,0.0005204175530457742,0.062227824179679474
222,0.0005119436374838464,0.06223169855089789
223,0.0005036229530026588,0.06223553084521008
224,0.0004954524709989465,0.062239322012502776
225,0.0004874292282754343,0.06224307297453374
226,0.00047955032547743464,0.062246784625757515
227,0.0004718129255716743,0.06225045783412876
228,0.00046421425236607987,0.06225409344188274
229,0.0004567515890691891,0.06225769226629198
230,0.00044942227688802135,0.062261255100403284
231,0.0004422237136631747,0.06226478271375192
232,0.0004351533525400721,0.0622682758530559
233,0.0004282087006752045,0.06227173524289123
234,0.00042138731797636373,0.06227516158634623
235,0.00041468681587576386,0.062278555565658394
236,0.00040810485613521075,0.062281917842832754
237,0.0004016391496821587,0.06228524906024132
238,0.00039528745547594176,0.062288549841207866
239,0.0003890475794031741,0.062291820790572924
240,0.00038291737320146705,0.062295062495244975
241,0.0003768947334107112,0.06229827552473441
242,0.000370977600351022,0.062301460431673276
243,0.0003651639571266286,0.06230461775231878
244,0.00035945182865501646,0.06230774800704363
245,0.00035383928072042883,0.062310851700811486
246,0.0003483244190512473,0.06231392932363878
247,0.0003429053884204098,0.06231698135104397
248,0.0003375803717682661,0.062320008244483
249,0.000332347589347252,0.06232301045177261
250,0.0003272052978878069,0.06232598840750156
251,0.00032215178978477806,0.062328942533429875
252,0.00031718539230399446,0.06233187323887683
253,0.00031230446680821346,0.06233478092109711
254,0.00030750740800203726,0.06233766596564692
255,0.00030279264319527885,0.0623405287467384
256,0.000298158631584183,0.06234336962758598
257,0.0002936038635501122,0.06234618896074008
258,0.0002891268599751832,0.0623489870884125
259,0.000284726171574362,0.06235176434279302
260,0.00028040037824365036,0.06235452104635463
261,0.0002761480884238579,0.06235725751215335
262,0.0002719679384795956,0.062359974044115286
263,0.00026785859209304587,0.062362670937319044
264,0.0002638187396721429,0.062365348478267364
265,0.0002598470977727757,0.06236800694515196
266,0.0002559424085346467,0.062370646608110814
267,0.0002521034391304029,0.06237326772947702
268,0.0002483289812277378,0.06237587056402148
269,0.00024461785046407783,0.06237845535918805
270,0.0002409688859335756,0.062381022355321385
271,0.0002373809496860295,0.062383571785888624
272,0.0002338529262374932,0.06238610387769471
273,0.0002303837220922084,0.06238861885109086
274,0.00022697226527562347,0.06239111692017718
275,0.00022361750487816029,0.06239359829299971
276,0.00022031841060953878,0.062396063171740235
277,0.0002170739723632734,0.06239851175290344
278,0.00021388319979121132,0.06240094422749446
279,0.00021074512188774464,0.06240336078119526
280,0.0002076587865835487,0.06240576159453243
281,0.00020462326034852705,0.062408146843042474
282,0.00020163762780381732,0.06241051669743085
283,0.0001987009913425331,0.0624128713237264
284,0.00019581247075910915,0.06241521088343196
285,0.0001929712028870058,0.062417535533669695
286,0.00019017634124454734,0.06241984542732147
287,0.00018742705568872007,0.062422140713167956
288,0.00018472253207674864,0.06242442153601924
289,0.00018206197193518836,0.06242668803684522
290,0.00017944459213642885,0.062428940352900184
291,0.00017686962458244053,0.062431178617843766
292,0.00017433631589544024,0.062433402961859306
293,0.00017184392711552753,0.06243561351176738
294,0.0001693917334049262,0.062437810391136425
295,0.00016697902375882478,0.06243999372039022
296,0.00016460510072251706,0.062442163616911815
297,0.00016226928011482824,0.062444320195144246
298,0.00015997089075756252,0.06244646356668851
299,0.00015770927421090988,0.06244859384039797
300,0.0001554837845146243,0.062450711122470665
301,0.00015329378793484263,0.06245281551653814
302,0.00015113866271643074,0.06245490712375123
303,0.00014901779884071093,0.06245698604286519
304,0.0001469305977884414,0.0624590523703188
305,0.0001448764723079237,0.06246110620031454
306,0.00014285484618814032,0.06246314762489359
307,0.00014086515403678477,0.062465176734010266
308,0.00013890684106305275,0.06246719361560334
309,0.00013697936286512563,0.06246919835566464
310,0.00013508218522220727,0.062471191038306985
311,0.00013321478389101906,0.062473171745828456
312,0.00013137664440664658,0.062475140558775635
313,0.00012956726188763994,0.06247709755600419
314,0.00012778614084526374,0.062479042814737824
315,0.00012603279499681733,0.06248097641062625
316,0.00012430674708290108,0.062482898417799006
317,0.0001226075286885962,0.06248480890891986
318,0.00012093468006837629,0.06248670795523835
319,0.00011928774997476735,0.062488595626640345
320,0.00011766629549060516,0.062490471991695926
321,0.00011606988186482741,0.06249233711770638
322,0.00011449808235171903,0.062494191070749966
323,0.0001129504780535392,0.06249603391572572
324,0.00011142665776643735,0.06249786571639578
325,0.00010992621782962569,0.06249968653542663
326,0.0001084487619776491,0.06250149643442894
327,0.00010699390119580473,0.06250329547399545
328,0.00010556125357852057,0.06250508371373917
329,0.00010415044419071382,0.06250686121232803
330,0.00010276110493201101,0.06250862802752069
331,0.00010139287440379906,0.06251038421619969
332,0.00010004539777901613,0.06251212983440366
333,9.871832667465587e-05,0.06251386493735878
334,9.741131902687568e-05,0.0625155895795093
335,9.612403896871735e-05,0.06251730381454662
336,9.485615671030149e-05,0.06251900769543724
337,9.36073484215351e-05,0.0625207012744507
338,9.237729611718667e-05,0.06252238460318499
339,9.116568754434277e-05,0.06252405773259292
340,8.997221607214967e-05,0.06252572071300591
341,8.879658058383172e-05,0.06252737359415828
342,8.763848537089969e-05,0.06252901642520939
343,8.649764002950864e-05,0.06253064925476629
344,8.537375935895583e-05,0.06253227213090412
345,8.426656326220677e-05,0.06253388510118812
346,8.317577664846703e-05,0.06253548821269195
347,8.210112933771977e-05,0.0625370815120171
348,8.104235596719608e-05,0.06253866504531154
349,7.99991958997344e-05,0.06254023885828731
350,7.897139313400639e-05,0.06254180299623716
351,7.795869621653745e-05,0.0625433575040513
352,7.69608581554895e-05,0.06254490242623346
353,7.597763633621696e-05,0.06254643780691549
354,7.500879243847673e-05,0.0625479636898719
355,7.405409235533259e-05,0.06254948011853494
356,7.311330611365492e-05,0.06255098713600737
357,7.218620779623657e-05,0.06255248478507497
358,7.127257546545416e-05,0.06255397310822008
359,7.037219108845616e-05,0.06255545214763336
360,6.948484046383152e-05,0.06255692194522487
361,6.861031314976374e-05,0.06255838254263557
362,6.774840239358482e-05,0.06255983398124779
363,6.689890506275099e-05,0.06256127630219574
364,6.606162157716841e-05,0.06256270954637479
365,6.52363558428833e-05,0.06256413375445127
366,6.442291518706018e-05,0.06256554896687169
367,6.36211102942623e-05,0.06256695522387075
368,6.283075514397813e-05,0.06256835256548014
369,6.205166694939445e-05,0.06256974103153609
370,6.128366609735821e-05,0.0625711206616873
371,6.052657608952591e-05,0.06257249149540237
372,5.97802234846849e-05,0.06257385357197558
373,5.904443784217277e-05,0.06257520693053527
374,5.831905166643949e-05,0.06257655161004844
375,5.760390035267697e-05,0.06257788764932844
376,5.6898822133512584e-05,0.06257921508703938
377,5.620365802675313e-05,0.06258053396170236
378,5.55182517841325e-05,0.06258184431170065
379,5.484244984107848e-05,0.06258314617528438
380,5.417610126743854e-05,0.0625844395905754
381,5.351905771917709e-05,0.06258572459557203
382,5.287117339099824e-05,0.06258700122815349
383,5.223230496990383e-05,0.06258826952608315
384,5.160231158963375e-05,0.06258952952701337
385,5.0981054785998063e-05,0.06259078126848872
386,5.036839845307467e-05,0.06259202478794913
387,4.976420880024726e-05,0.06259326012273406
388,4.91683543100695e-05,0.0625944873100844
389,4.8580705696951293e-05,0.06259570638714664
390,4.800113586663162e-05,0.062596917390975
391,4.742951987642994e-05,0.0625981203585337
392,4.686573489626748e-05,0.06259931532670014
393,4.630966017043474e-05,0.06260050233226666
394,4.576117698008605e-05,0.062601681411943
395,4.522016860645378e-05,0.06260285260235815
396,4.4686520294771885e-05,0.06260401594006214
397,4.4160119218880174e-05,0.06260517146152762
398,4.364085444651619e-05,0.06260631920315268
399,4.312861690524689e-05,0.06260745920126044
400,4.2623299349073824e-05,0.06260859149210173
401,4.212479632565666e-05,0.06260971611185626
402,4.163300414416778e-05,0.06261083309663323
403,4.1147820843749686e-05,0.06261194248247304
404,4.0669146162574915e-05,0.06261304430534795
405,4.019688150749651e-05,0.06261413860116277
406,3.9730929924262113e-05,0.06261522540575594
407,3.9271196068293814e-05,0.06261630475490018
408,3.8817586176034684e-05,0.06261737668430332
409,3.8370008036808103e-05,0.06261844122960807
410,3.7928370965230234e-05,0.06261949842639347
411,3.749258577412935e-05,0.0626205483101745
412,3.706256474798452e-05,0.06262159091640307
413,3.66382216168514e-05,0.06262262628046766
414,3.621947153078449e-05,0.06262365443769405
415,3.58062310347384e-05,0.0626246754233446
416,3.5398418043930346e-05,0.06262568927261994
417,3.4995951819687736e-05,0.06262669602065707
418,3.4598752945709325e-05,0.06262769570253078
419,3.420674330480292e-05,0.06262868835325279
420,3.381984605604203e-05,0.06262967400777217
421,3.343798561234763e-05,0.06263065270097434
422,3.306108761848932e-05,0.06263162446768186
423,3.26890789295007e-05,0.06263258934265359
424,3.232188758948202e-05,0.0626335473605847
425,3.1959442810811426e-05,0.06263449855610559
426,3.160167495373237e-05,0.06263544296378279
427,3.124851550631714e-05,0.06263638061811759
428,3.08998970648156e-05,0.06263731155354574
429,3.0555753314342e-05,0.06263823580443756
430,3.0216019009942807e-05,0.06263915340509665
431,2.9880629958003787e-05,0.06264006438976026
432,2.9549522997991694e-05,0.06264096879259791
433,2.922263598454734e-05,0.0626418666477116
434,2.8899907769895253e-05,0.0626427579891345
435,2.8581278186584177e-05,0.06264364285083115
436,2.8266688030541245e-05,0.0626445212666962
437,2.7956079044436477e-05,0.06264539327055421
438,2.7649393901351907e-05,0.06264625889615852
439,2.7346576188750194e-05,0.06264711817719153
440,2.704757039273723e-05,0.0626479711472627
441,2.6752321882612504e-05,0.06264881783990908
442,2.646077689569483e-05,0.06264965828859408
443,2.617288252243356e-05,0.06265049252670683
444,2.588858669178806e-05,0.06265132058756134
445,2.560783815686779e-05,0.06265214250439617
446,2.533058648084188e-05,0.06265295831037325
447,2.505678202309659e-05,0.06265376803857753
448,2.4786375925649225e-05,0.06265457172201644
449,2.451932009980925e-05,0.06265536939361785
450,2.4255567213068504e-05,0.06265616108623163
451,2.399507067625204e-05,0.06265694683262657
452,2.37377846308738e-05,0.0626577266654913
453,2.3483663936743436e-05,0.06265850061743235
454,2.3232664159778546e-05,0.06265926872097455
455,2.2984741560053115e-05,0.0626600310085595
456,2.2739853080047755e-05,0.06266078751254502
457,2.249795633311754e-05,0.06266153826520449
458,2.2259009592164893e-05,0.06266228329872632
459,2.2022971778518007e-05,0.06266302264521266
460,2.1789802451005303e-05,0.06266375633667912
461,2.1559461795228425e-05,0.06266448440505404
462,2.13319106130285e-05,0.06266520688217747
463,2.1107110312132407e-05,0.06266592379980095
464,2.0885022895998117e-05,0.0626666351895862
465,2.066561095382395e-05,0.06266734108310491
466,2.0448837650752426e-05,0.06266804151183812
467,2.0234666718238997e-05,0.06266873650717451
468,2.0023062444591972e-05,0.06266942610041107
469,1.9813989665685775e-05,0.06267011032275178
470,1.9607413755833852e-05,0.06267078920530718
471,1.9403300618829472e-05,0.0626714627790933
472,1.9201616679137698e-05,0.06267213107503082
473,1.9002328873250256e-05,0.06267279412394562
474,1.8805404641188243e-05,0.06267345195656697
475,1.8610811918160382e-05,0.0626741046035274
476,1.8418519126362007e-05,0.06267475209536193
477,1.8228495166923634e-05,0.06267539446250764
478,1.8040709412000464e-05,0.06267603173530278
479,1.7855131697000474e-05,0.06267666394398676
480,1.7671732312947727e-05,0.06267729111869842
481,1.749048199898359e-05,0.06267791328947717
482,1.7311351934995815e-05,0.06267853048626071
483,1.7134313734380423e-05,0.06267914273888575
484,1.6959339436927765e-05,0.06267975007708672
485,1.6786401501832617e-05,0.06268035253049545
486,1.6615472800829655e-05,0.06268095012864087
487,1.6446526611447626e-05,0.06268154290094817
488,1.6279536610376293e-05,0.06268213087673884
489,1.6114476866961614e-05,0.06268271408522913
490,1.5951321836797857e-05,0.06268329255553115
491,1.5790046355444717e-05,0.0626838663166508
492,1.563062563224578e-05,0.06268443539748822
493,1.5473035244259516e-05,0.06268499982683748
494,1.5317251130290522e-05,0.06268555963338546
495,1.516324958502959e-05,0.06268611484571203
496,1.5011007253291142e-05,0.06268666549228939
497,1.4860501124352743e-05,0.06268721160148163
498,1.4711708526390653e-05,0.06268775320154459
499,1.4564607121013031e-05,0.06268829032062515
500,1.4419174897886345e-05,0.06268882298676098
501,1.4275390169459315e-05,0.06268935122788072
502,1.4133231565765684e-05,0.06268987507180267
503,1.3992678029330781e-05,0.06269039454623515
504,1.3853708810156525e-05,0.06269090967877597
505,1.3716303460796307e-05,0.06269142049691216
506,1.3580441831511128e-05,0.06269192702801975
507,1.3446104065513334e-05,0.06269242929936336
508,1.3313270594286403e-05,0.06269292733809588
509,1.3181922132991542e-05,0.06269342117125823
510,1.3052039675947023e-05,0.0626939108257796
511,1.2923604492185789e-05,0.06269439632847607
512,1.2796598121090803e-05,0.0626948777060518
513,1.2671002368105186e-05,0.06269535498509793
514,1.254679930051113e-05,0.06269582819209193
515,1.242397124328455e-05,0.06269629735339913
516,1.2302500775021396e-05,0.06269676249527018
517,1.2182370723925965e-05,0.06269722364384299
518,1.2063564163878602e-05,0.06269768082514135
519,1.1946064410558408e-05,0.06269813406507525
520,1.1829855017638121e-05,0.06269858338944037
521,1.1714919773041847e-05,0.06269902882391855
522,1.1601242695269088e-05,0.06269947039407672
523,1.1488808029773684e-05,0.06269990812536776
524,1.1377600245409442e-05,0.06270034204312971
525,1.1267604030935655e-05,0.06270077217258632
526,1.1158804291578781e-05,0.06270119853884623
527,1.1051186145654182e-05,0.06270162116690299
528,1.09447349212415e-05,0.06270204008163598
529,1.0839436152921594e-05,0.06270245530780903
530,1.0735275578559783e-05,0.06270286687007125
531,1.0632239136150463e-05,0.06270327479295636
532,1.0530312960715219e-05,0.06270367910088324
533,1.0429483381240847e-05,0.06270407981815561
534,1.0329736917685358e-05,0.06270447696896217
535,1.0231060278019737e-05,0.06270487057737602
536,1.0133440355329565e-05,0.06270526066735574
537,1.0036864224956864e-05,0.06270564726274436
538,9.941319141692716e-06,0.06270603038727002
539,9.846792537020235e-06,0.06270641006454568
540,9.753272016395104e-06,0.06270678631806927
541,9.660745356578814e-06,0.06270715917122381
542,9.56920050301295e-06,0.0627075286472772
543,9.478625567235321e-06,0.06270789476938289
544,9.389008824341824e-06,0.0627082575605787
545,9.300338710489033e-06,0.0627086170437888
546,9.212603820437268e-06,0.0627089732418218
547,9.125792905136588e-06,0.06270932617737197
548,9.03989486934749e-06,0.06270967587301958
549,8.95489876930872e-06,0.06271002235123009
550,8.870793810432695e-06,0.06271036563435471
551,8.787569345052014e-06,0.0627107057446309
552,8.705214870188254e-06,0.06271104270418164
553,8.623720025372157e-06,0.06271137653501636
554,8.543074590486293e-06,0.06271170725903094
555,8.463268483651518e-06,0.06271203489800728
556,8.384291759145372e-06,0.06271235947361406
557,8.306134605353713e-06,0.06271268100740654
558,8.228787342756776e-06,0.06271299952082744
559,8.15224042194703e-06,0.06271331503520577
560,8.076484421681408e-06,0.0627136275717586
561,8.001510046961867e-06,0.06271393715158992
562,7.927308127150455e-06,0.0627142437956913
563,7.853869614113091e-06,0.06271454752494257
564,7.781185580392439e-06,0.06271484836011151
565,7.709247217414044e-06,0.06271514632185378
566,7.638045833717088e-06,0.06271544143071388
567,7.5675728532167005e-06,0.06271573370712494
568,7.497819813494274e-06,0.06271602317140887
569,7.428778364111269e-06,0.06271630984377687
570,7.360440264958379e-06,0.06271659374432927
571,7.292797384621136e-06,0.06271687489305633
572,7.225841698779699e-06,0.06271715330983811
573,7.159565288629967e-06,0.06271742901444456
574,7.093960339334674e-06,0.06271770202653625
575,7.029019138491721e-06,0.06271797236566412
576,6.964734074635012e-06,0.06271824005127019
577,6.9010976357521795e-06,0.0627185051026878
578,6.8381024078338935e-06,0.06271876753914139
579,6.775741073438582e-06,0.062719027379747
580,6.714006410283169e-06,0.06271928464351335
581,6.652891289859875e-06,0.06271953934934078
582,6.592388676066963e-06,0.06271979151602249
583,6.53249162386934e-06,0.06272004116224428
584,6.4731932779745125e-06,0.06272028830658559
585,6.41448687153528e-06,0.0627205329675188
586,6.35636572486323e-06,0.06272077516341035
587,6.298823244176446e-06,0.06272101491252068
588,6.241852920354861e-06,0.06272125223300462
589,6.18544832772019e-06,0.0627214871429118
590,6.129603122835602e-06,0.06272171966018668
591,6.07431104332538e-06,0.06272194980266929
592,6.019565906706948e-06,0.06272217758809502
593,5.965361609248021e-06,0.06272240303409557
594,5.911692124840066e-06,0.06272262615819876
595,5.858551503886932e-06,0.06272284697782914
596,5.805933872212868e-06,0.06272306551030847
597,5.753833429986989e-06,0.06272328177285537
598,5.702244450666273e-06,0.0627234957825866
599,5.651161279952151e-06,0.06272370755651693
600,5.600578334763989e-06,0.06272391711155892
601,5.550490102233233e-06,0.06272412446452473
602,5.500891138703612e-06,0.06272432963212513
603,5.451776068757946e-06,0.06272453263096994
604,5.403139584251906e-06,0.06272473347756978
605,5.354976443365773e-06,0.06272493218833444
606,5.30728146967005e-06,0.06272512877957487
607,5.260049551209745e-06,0.06272532326750267
608,5.213275639594615e-06,0.06272551566823051
609,5.166954749110367e-06,0.06272570599777298
610,5.121081955841464e-06,0.06272589427204651
611,5.075652396806105e-06,0.06272608050687004
612,5.030661269105789e-06,0.06272626471796502
613,4.986103829089594e-06,0.062726446920956
614,4.941975391526879e-06,0.06272662713137131
615,4.898271328796382e-06,0.06272680536464298
616,4.854987070087266e-06,0.0627269816361072
617,4.812118100610774e-06,0.06272715596100495
618,4.76965996082461e-06,0.06272732835448204
619,4.7276082456711775e-06,0.06272749883158972
620,4.685958603823758e-06,0.06272766740728526
621,4.644706736946825e-06,0.06272783409643166
622,4.603848398967343e-06,0.06272799891379911
623,4.563379395354572e-06,0.06272816187406394
624,4.523295582416228e-06,0.06272832299181048
625,4.483592866600772e-06,0.06272848228153077
626,4.444267203807013e-06,0.06272863975762435
627,4.405314598716502e-06,0.06272879543439998
628,4.366731104122024e-06,0.06272894932607498
629,4.328512820274968e-06,0.06272910144677589
630,4.290655894237884e-06,0.06272925181053918
631,4.253156519250243e-06,0.0627294004313116
632,4.2160109341032965e-06,0.0627295473229497
633,4.179215422519885e-06,0.06272969249922168
634,4.142766312549649e-06,0.06272983597380667
635,4.106659975969511e-06,0.06272997776029558
636,4.0708928276945575e-06,0.06273011787219113
637,4.035461325196873e-06,0.06273025632290906
638,4.000361967933675e-06,0.06273039312577752
639,3.9655912967826106e-06,0.06273052829403841
640,3.931145893490329e-06,0.06273066184084672
641,3.897022380120718e-06,0.06273079377927206
642,3.863217418519832e-06,0.06273092412229864
643,3.829727709781983e-06,0.06273105288282484
644,3.7965499937306705e-06,0.06273118007366511
645,3.7636810483996775e-06,0.06273130570754916
646,3.7311176895272164e-06,0.06273142979712301
647,3.6988567700558283e-06,0.06273155235494929
648,3.6668951796407516e-06,0.06273167339350715
649,3.6352298441610987e-06,0.06273179292519337
650,3.603857725244218e-06,0.06273191096232254
651,3.5727758197947456e-06,0.062732027517127
